age,income,experience_years,credit_history_years,existing_loans,loan_amount,region,employment_type,default
34,53200,14,7,1,107000,Санкт-Петербург,Без работы,1
28,63600,4,0,0,71000,Регион,Наёмный труд,0
42,46800,19,11,0,98000,Регион,Самозанятый,0
38,74600,12,5,0,425000,Москва,Наёмный труд,0
28,27100,7,14,0,119000,Регион,Наёмный труд,1
54,45400,30,3,0,31000,Москва,ИП,0
40,43800,17,4,1,78000,Санкт-Петербург,Самозанятый,0
28,46700,2,10,1,100000,Регион,Наёмный труд,0
47,82900,21,4,1,91000,Москва,ИП,0
26,46800,4,1,2,95000,Регион,Наёмный труд,0
35,42900,8,7,0,117000,Москва,ИП,0
35,32200,15,14,1,134000,Регион,ИП,0
52,89100,30,1,0,115000,Регион,Наёмный труд,0
23,25700,0,3,0,175000,Регион,Наёмный труд,0
23,38200,0,11,0,40000,Регион,Наёмный труд,0
58,105100,33,12,1,85000,Регион,Без работы,0
59,60500,36,4,0,128000,Регион,Наёмный труд,0
36,48600,14,13,1,115000,Москва,Наёмный труд,0
56,49500,34,0,1,67000,Регион,Наёмный труд,1
58,32000,31,5,2,72000,Москва,ИП,0
48,47500,22,1,0,60000,Регион,Наёмный труд,0
55,41900,32,13,1,177000,Регион,ИП,1
57,53100,31,4,1,32000,Москва,Без работы,0
58,24900,37,14,0,46000,Регион,Наёмный труд,0
56,58600,32,5,1,127000,Москва,Наёмный труд,1
54,77500,29,10,0,137000,Регион,Без работы,0
26,44700,1,7,2,38000,Москва,Наёмный труд,0
46,65600,26,8,1,144000,Регион,ИП,0
47,56400,21,12,2,110000,Москва,ИП,0
41,37300,17,14,0,135000,Санкт-Петербург,ИП,0
33,30400,6,11,1,103000,Регион,Наёмный труд,1
26,32400,6,5,0,127000,Санкт-Петербург,Наёмный труд,0
56,55900,31,4,1,130000,Регион,ИП,0
41,47800,17,11,1,131000,Регион,Наёмный труд,0
24,87000,2,3,1,114000,Москва,ИП,1
21,70000,0,1,1,94000,Регион,Наёмный труд,0
46,69900,19,1,2,94000,Москва,Наёмный труд,0
40,55200,18,6,0,113000,Москва,Наёмный труд,0
57,31800,36,4,2,162000,Москва,Без работы,0
34,56700,7,6,1,321000,Регион,Наёмный труд,0
40,50400,14,12,0,136000,Москва,Наёмный труд,1
29,29400,6,10,0,124000,Регион,Без работы,1
42,84500,22,0,0,205000,Регион,ИП,0
58,80500,38,0,1,125000,Санкт-Петербург,Без работы,0
24,29300,1,4,4,52000,Регион,Наёмный труд,1
20,36800,0,1,1,64000,Регион,Самозанятый,0
32,38300,9,7,0,296000,Санкт-Петербург,Наёмный труд,1
40,64500,14,13,1,64000,Москва,Самозанятый,0
45,61200,20,14,3,139000,Регион,Самозанятый,0
64,50000,41,2,1,55000,Регион,Наёмный труд,0
40,55400,19,0,1,213000,Регион,Наёмный труд,0
37,27500,12,12,1,75000,Москва,ИП,0
56,58200,33,1,0,104000,Москва,Наёмный труд,0
64,46800,44,9,1,86000,Регион,ИП,0
51,36100,29,9,1,134000,Москва,Наёмный труд,0
55,24600,34,6,0,109000,Регион,Без работы,0
36,49600,10,5,1,170000,Москва,Наёмный труд,0
54,57600,33,11,0,146000,Регион,Наёмный труд,0
30,22800,3,7,1,117000,Регион,Наёмный труд,0
40,49400,16,6,0,146000,Санкт-Петербург,Наёмный труд,0
45,51800,23,13,0,150000,Москва,Наёмный труд,0
23,38200,2,9,0,78000,Регион,Наёмный труд,0
53,58200,26,12,1,74000,Санкт-Петербург,Наёмный труд,0
37,46200,14,7,1,251000,Регион,Самозанятый,0
59,55700,38,2,0,151000,Регион,Наёмный труд,0
54,62300,33,5,0,126000,Москва,Самозанятый,0
60,62400,39,12,2,61000,Санкт-Петербург,Наёмный труд,0
48,77500,24,6,1,34000,Регион,Наёмный труд,0
48,57100,27,14,0,83000,Регион,Наёмный труд,0
57,39600,36,9,0,75000,Санкт-Петербург,Наёмный труд,0
61,36600,37,10,0,82000,Регион,Наёмный труд,0
40,30400,13,0,0,165000,Регион,Наёмный труд,1
61,52500,36,0,0,247000,Регион,Наёмный труд,0
32,88800,10,6,0,192000,Москва,Наёмный труд,1
60,41700,33,12,0,69000,Москва,Наёмный труд,0
36,60000,10,10,0,136000,Регион,Наёмный труд,0
28,34900,3,12,0,74000,Регион,Наёмный труд,0
60,53500,40,2,1,33000,Регион,ИП,0
20,86400,0,2,1,94000,Москва,Наёмный труд,0
21,66800,0,14,0,210000,Регион,Наёмный труд,0
48,24200,27,4,0,81000,Регион,Наёмный труд,0
52,63400,31,14,0,163000,Санкт-Петербург,Наёмный труд,0
29,64700,3,10,1,66000,Москва,Наёмный труд,0
59,53000,39,5,0,149000,Регион,ИП,0
40,66200,19,1,0,85000,Регион,ИП,0
47,33700,24,2,1,246000,Москва,Наёмный труд,1
30,50400,9,5,1,82000,Регион,Наёмный труд,0
53,80800,32,2,2,71000,Регион,Наёмный труд,0
27,77600,4,13,2,239000,Регион,Наёмный труд,1
41,62700,21,4,0,70000,Регион,Без работы,0
27,32900,4,8,2,112000,Регион,ИП,0
34,30700,10,11,1,70000,Москва,Наёмный труд,0
36,51600,13,2,0,172000,Москва,Без работы,0
42,53200,20,11,1,215000,Регион,Наёмный труд,0
43,46900,19,10,3,66000,Москва,Наёмный труд,0
64,34100,43,12,0,137000,Регион,Наёмный труд,0
38,59700,12,12,0,145000,Регион,Наёмный труд,0
24,51500,0,5,1,106000,Москва,Самозанятый,0
51,55800,31,10,0,247000,Регион,Самозанятый,0
63,64000,43,4,2,245000,Регион,Наёмный труд,0
20,43300,0,4,1,59000,Санкт-Петербург,Наёмный труд,0
42,39300,18,10,1,204000,Регион,ИП,0
56,80700,35,13,2,134000,Регион,ИП,0
27,34900,7,13,1,114000,Регион,Наёмный труд,0
32,39700,7,5,0,86000,Регион,Наёмный труд,0
27,85400,6,5,0,41000,Москва,ИП,0
42,38300,17,0,0,117000,Москва,Самозанятый,1
62,46900,40,10,2,119000,Москва,Самозанятый,0
20,40700,0,14,1,327000,Регион,Наёмный труд,1
64,22000,37,8,2,66000,Санкт-Петербург,Наёмный труд,0
43,46400,23,4,2,38000,Москва,Самозанятый,1
54,31100,31,0,2,49000,Регион,Самозанятый,1
43,55000,21,7,2,256000,Москва,Наёмный труд,1
36,80600,12,6,0,75000,Москва,Наёмный труд,0
24,18100,3,6,0,224000,Регион,Без работы,1
39,40800,19,14,2,99000,Санкт-Петербург,Без работы,0
40,60100,18,13,3,55000,Регион,Самозанятый,0
59,18400,37,4,1,328000,Санкт-Петербург,Наёмный труд,1
50,89400,23,0,1,218000,Санкт-Петербург,ИП,0
55,58200,35,8,1,89000,Регион,Наёмный труд,0
30,79800,6,10,1,180000,Регион,Самозанятый,1
34,38000,10,8,0,106000,Регион,Наёмный труд,0
38,40200,15,7,0,128000,Регион,ИП,1
26,45600,0,4,0,284000,Регион,Наёмный труд,0
47,128300,22,13,0,40000,Регион,Самозанятый,0
62,88700,38,2,2,80000,Регион,Наёмный труд,0
24,52000,0,7,1,100000,Регион,Наёмный труд,0
24,55000,1,0,0,121000,Регион,ИП,0
49,65200,24,2,1,47000,Москва,Наёмный труд,0
51,143800,29,11,1,171000,Регион,Наёмный труд,0
27,58200,7,10,3,49000,Регион,Без работы,1
29,50000,5,6,1,47000,Регион,Наёмный труд,0
57,42100,34,13,1,85000,Москва,ИП,0
51,54500,29,14,1,308000,Санкт-Петербург,Наёмный труд,0
47,37600,23,3,1,454000,Санкт-Петербург,ИП,1
36,61300,15,6,0,132000,Регион,ИП,0
50,25700,24,11,1,86000,Москва,ИП,0
27,43600,5,10,0,108000,Санкт-Петербург,Без работы,0
59,68200,32,12,0,121000,Москва,Наёмный труд,0
44,57900,17,13,0,238000,Санкт-Петербург,ИП,0
28,39800,4,4,3,48000,Регион,Самозанятый,0
21,44200,0,5,1,202000,Регион,Наёмный труд,0
34,78100,12,13,1,42000,Москва,Наёмный труд,0
22,28400,2,6,1,74000,Регион,Без работы,1
55,28500,35,14,0,99000,Москва,Наёмный труд,0
23,32300,0,12,0,126000,Москва,Наёмный труд,0
33,48800,13,9,1,99000,Регион,Наёмный труд,0
60,26600,35,11,0,110000,Регион,Наёмный труд,0
60,75300,39,6,0,101000,Регион,Самозанятый,0
44,32300,24,6,1,40000,Регион,Наёмный труд,0
29,54200,2,6,0,139000,Регион,Наёмный труд,0
40,37800,19,10,0,161000,Москва,Самозанятый,0
55,47600,35,12,2,221000,Москва,Наёмный труд,0
31,23800,6,12,1,299000,Москва,ИП,0
46,76900,19,6,3,126000,Регион,Самозанятый,0
59,31800,37,2,0,230000,Москва,Самозанятый,0
21,30300,0,14,0,100000,Москва,Самозанятый,0
32,143000,8,11,0,41000,Регион,Наёмный труд,0
51,62900,31,2,0,176000,Москва,Наёмный труд,0
50,75600,26,6,0,154000,Москва,Наёмный труд,0
35,60300,15,13,2,99000,Москва,Наёмный труд,0
51,40000,31,1,1,95000,Москва,Наёмный труд,0
51,27200,24,13,0,132000,Регион,Наёмный труд,0
53,42900,27,1,0,81000,Регион,Наёмный труд,0
30,31600,7,2,1,129000,Москва,Наёмный труд,0
29,32400,6,13,2,57000,Москва,Наёмный труд,1
34,24000,8,3,0,61000,Регион,Наёмный труд,0
36,51600,13,5,2,45000,Регион,Наёмный труд,0
59,99500,38,12,0,379000,Регион,Наёмный труд,0
37,63000,14,7,1,103000,Регион,ИП,0
28,46700,8,9,3,204000,Москва,Самозанятый,0
44,48100,19,9,1,51000,Регион,Самозанятый,0
59,12400,34,6,0,89000,Регион,ИП,1
33,40500,11,3,0,137000,Москва,ИП,0
44,25800,17,1,2,239000,Регион,Наёмный труд,0
41,52100,18,1,1,69000,Санкт-Петербург,Наёмный труд,0
49,43600,24,14,0,78000,Москва,Самозанятый,0
39,33200,16,3,0,61000,Регион,Наёмный труд,0
40,51600,13,5,1,92000,Регион,Наёмный труд,1
63,51400,41,2,1,54000,Москва,Наёмный труд,0
51,97100,26,5,0,42000,Санкт-Петербург,Наёмный труд,1
40,66800,20,4,1,115000,Регион,Самозанятый,1
54,54000,33,4,2,148000,Москва,Наёмный труд,0
51,32000,25,1,1,50000,Регион,Наёмный труд,1
49,30200,23,7,0,66000,Регион,Наёмный труд,0
58,64200,32,4,1,93000,Регион,ИП,0
31,44800,8,10,0,275000,Регион,ИП,0
60,54800,35,1,1,18000,Регион,Наёмный труд,0
37,76100,10,6,0,129000,Регион,Самозанятый,0
40,24800,13,12,3,148000,Санкт-Петербург,Наёмный труд,0
32,91900,7,14,1,64000,Регион,ИП,0
40,75800,18,8,2,80000,Москва,ИП,0
27,19400,7,8,1,121000,Санкт-Петербург,Без работы,0
59,141300,35,0,0,97000,Москва,Наёмный труд,0
26,56600,1,6,0,274000,Регион,Наёмный труд,0
42,39500,21,8,0,105000,Москва,Наёмный труд,0
63,61900,41,5,0,166000,Регион,Наёмный труд,0
51,31600,26,0,0,129000,Регион,Наёмный труд,0
30,62700,5,1,2,150000,Москва,Наёмный труд,1
41,34300,19,3,1,62000,Регион,Наёмный труд,0
41,121700,19,13,0,111000,Регион,Без работы,0
62,50400,39,3,1,95000,Регион,Наёмный труд,0
44,65700,19,1,1,64000,Москва,Без работы,1
41,34400,17,7,0,172000,Регион,Самозанятый,0
47,70800,26,1,3,29000,Регион,Самозанятый,0
48,48700,28,2,2,221000,Санкт-Петербург,Без работы,0
32,26000,12,13,2,26000,Санкт-Петербург,ИП,0
37,44000,13,3,1,90000,Регион,Самозанятый,0
21,116900,0,8,1,174000,Регион,Наёмный труд,0
48,72200,26,9,0,48000,Санкт-Петербург,Наёмный труд,0
40,41300,18,0,1,127000,Москва,Без работы,0
34,21100,7,7,2,119000,Регион,Наёмный труд,1
46,33700,24,11,1,120000,Москва,Наёмный труд,0
50,26000,23,14,1,80000,Регион,ИП,0
34,21400,9,13,2,75000,Санкт-Петербург,Наёмный труд,0
42,69800,15,4,0,38000,Регион,Самозанятый,1
43,50400,21,6,1,93000,Москва,Наёмный труд,0
63,110000,41,7,1,171000,Регион,Наёмный труд,0
32,31300,7,14,0,75000,Регион,Наёмный труд,0
41,49000,14,4,1,77000,Регион,Без работы,0
62,26200,37,7,1,256000,Регион,Наёмный труд,0
56,37500,32,9,3,89000,Москва,Самозанятый,1
52,44400,29,10,1,122000,Санкт-Петербург,Наёмный труд,0
22,41400,0,7,2,136000,Регион,Наёмный труд,1
38,50200,17,8,0,89000,Регион,Наёмный труд,0
42,75900,20,1,0,149000,Регион,Наёмный труд,0
48,72400,25,2,0,179000,Санкт-Петербург,Наёмный труд,0
49,34700,29,0,0,170000,Регион,Наёмный труд,0
58,48400,34,3,1,182000,Регион,Наёмный труд,0
63,70100,36,14,1,28000,Москва,Наёмный труд,0
44,78100,21,14,3,49000,Регион,Самозанятый,0
56,36400,31,4,0,72000,Регион,Наёмный труд,0
27,67400,5,10,2,61000,Регион,Наёмный труд,0
61,56900,39,0,0,64000,Санкт-Петербург,Наёмный труд,0
35,30300,13,7,0,168000,Санкт-Петербург,Без работы,0
27,70300,4,1,0,105000,Москва,Самозанятый,0
20,52500,0,0,0,91000,Регион,Самозанятый,0
63,22400,38,1,2,86000,Регион,Наёмный труд,0
24,42900,0,14,4,78000,Москва,Самозанятый,0
22,49900,0,12,2,85000,Регион,Самозанятый,0
